id,home_project,project_count,issue_count,avg_bot_ratio
zangzimi,apache_echarts,1,2,1.0
masker1223,apache_echarts,1,1,1.0
shimadongxue,apache_echarts,1,1,1.0
XuKen,apache_echarts,1,1,1.0
SaberA1ter,apache_echarts,1,1,1.0
dileepyelleti,apache_echarts,1,14,0.9285714285714286
Flyingliao,apache_echarts,1,1,1.0
L-value,apache_echarts,1,4,1.0
oldRabbitForz,apache_echarts,1,1,1.0
zhazha-gsk,apache_echarts,1,2,0.5
manastyretskyi,apache_echarts,1,1,1.0
striezel,apache_echarts,1,1,1.0
baiyuhuowang,apache_echarts,1,1,1.0
AimanKhan1,apache_echarts,1,1,1.0
MatthewAry,apache_echarts,1,1,1.0
chengazhen,apache_echarts,1,1,1.0
KevinIvy,apache_echarts,1,1,1.0
0123-6,apache_echarts,1,1,1.0
wangtong12138,apache_echarts,1,1,1.0
tscrosh,apache_echarts,1,1,1.0
ylzdz,apache_echarts,1,1,1.0
shiboqingning,apache_echarts,1,3,1.0
chengdu12,apache_echarts,1,1,1.0
luofc21,apache_echarts,1,1,1.0
Expertus777,apache_echarts,1,1,1.0
mkupriichuk,apache_echarts,1,2,1.0
perficientxd,apache_echarts,1,2,1.0
Pk621,apache_echarts,1,1,1.0
xiaxiaxiax,apache_echarts,1,1,1.0
hanzhiqiangniuniu,apache_echarts,1,2,1.0
Allez-Gdy,apache_echarts,1,1,1.0
H-C-Ping,apache_echarts,1,1,1.0
MrSquaare,apache_echarts,1,3,1.0
OuZeWei,apache_echarts,1,1,1.0
meicen0208,apache_echarts,1,2,1.0
djdjoko,apache_echarts,1,2,1.0
JingXiansen,apache_echarts,1,1,1.0
francisashley,apache_echarts,1,1,1.0
Airkro,apache_echarts,1,6,0.8333333333333334
chenweihan,apache_echarts,1,2,0.5
jaykumar-parmar,apache_echarts,1,1,1.0
wssll789,apache_echarts,1,1,0.0
AdamSogeti,apache_echarts,1,2,1.0
MrCoolLion,apache_echarts,1,1,0.0
calogar,apache_echarts,1,2,1.0
arkim822,apache_echarts,1,1,1.0
plh97,apache_echarts,1,1,1.0
shnzhe,apache_echarts,1,1,1.0
axz0506,apache_echarts,1,1,1.0
strting,apache_echarts,1,1,1.0
zxyue25,apache_echarts,1,1,1.0
sarlemon,apache_echarts,1,2,1.0
jiaopeng2020,apache_echarts,1,1,1.0
coder-xiaotian,apache_echarts,1,3,1.0
shenxiang216,apache_echarts,1,2,1.0
CodeCat01,apache_echarts,1,1,1.0
XerxesLee,apache_echarts,1,1,1.0
lbqzzz,apache_echarts,1,1,1.0
dominikj111,apache_echarts,1,5,1.0
inksnowhailong,apache_echarts,1,1,1.0
BenJackGill,apache_echarts,1,5,1.0
MartinCBBankdata,apache_echarts,1,1,1.0
Sunghee2,apache_echarts,1,2,1.0
Femoon,apache_echarts,1,1,1.0
AntiMoron,apache_echarts,1,1,1.0
JaeWong-CN,apache_echarts,1,1,1.0
javaCR7,apache_echarts,1,1,1.0
Imothep44,apache_echarts,1,1,1.0
Creatium,apache_echarts,1,2,1.0
urgrund,apache_echarts,1,3,1.0
ZWQ652,apache_echarts,1,1,1.0
wozien,apache_echarts,1,3,1.0
naqibRDMA,apache_echarts,1,1,1.0
CodenameYZY,apache_echarts,1,1,1.0
cooper1x,apache_echarts,1,4,1.0
leleccccc,apache_echarts,1,5,1.0
liunanchenFYJJ,apache_echarts,1,1,1.0
Dear-peng,apache_echarts,1,1,1.0
97morningstar,apache_echarts,1,3,1.0
brutuscat,apache_echarts,1,2,1.0
HSdiana,apache_echarts,1,1,1.0
lin752537111,apache_echarts,1,3,1.0
keita-determined,apache_echarts,1,3,1.0
safademirhan9,apache_echarts,1,1,1.0
li-guanlong,apache_echarts,1,2,1.0
MalteSchledjewski,apache_echarts,1,1,1.0
jjdiazbaquero,apache_echarts,1,1,1.0
hs151991,apache_echarts,1,3,1.0
lichaoqq123125,apache_echarts,1,1,1.0
dandelion1989,apache_echarts,1,1,1.0
xzxzhixin,apache_echarts,1,1,1.0
KondakovArtem,apache_echarts,1,1,1.0
francis95-han,apache_echarts,1,1,1.0
Mopster,apache_echarts,1,1,1.0
leonardofficial,apache_echarts,1,1,1.0
chj-damon,apache_echarts,1,6,1.0
ncc0706,apache_echarts,1,1,1.0
xwlgx,apache_echarts,1,1,1.0
bbcfive,apache_echarts,1,5,1.0
masq6r,apache_echarts,1,1,1.0
Alexander-txj,apache_echarts,1,5,1.0
yaodd123,apache_echarts,1,4,1.0
Very-skinny-Piestar,apache_echarts,1,1,1.0
yeyuchen198,apache_echarts,1,1,1.0
lszgit241,apache_echarts,1,1,1.0
allwell997,apache_echarts,1,1,1.0
sudh0,apache_echarts,1,2,1.0
koallamara,apache_echarts,1,1,1.0
svnflw,apache_echarts,1,1,1.0
timelessover,apache_echarts,1,2,1.0
kai890707,apache_echarts,1,3,1.0
ataft,apache_echarts,1,8,1.0
DmytroKondratiuk,apache_echarts,1,1,1.0
lionants02,apache_echarts,1,1,1.0
xyhxyw,apache_echarts,1,1,1.0
theoarav,apache_echarts,1,2,1.0
kim1124,apache_echarts,1,1,1.0
landmine007,apache_echarts,1,1,1.0
Keoooo,apache_echarts,1,2,1.0
ljianc,apache_echarts,1,4,1.0
love123724,apache_echarts,1,2,1.0
Teja0191,apache_echarts,1,8,1.0
init-qy,apache_echarts,1,1,1.0
001XuemeiLi,apache_echarts,1,1,1.0
DanielBogenrieder,apache_echarts,1,5,1.0
HenrikDK,apache_echarts,1,1,1.0
JKeita,apache_echarts,1,1,1.0
abhayporwals,apache_echarts,1,1,1.0
jbrachey,apache_echarts,1,1,1.0
balderdash123,apache_echarts,1,1,1.0
avitalze,apache_echarts,1,2,1.0
shinken008,apache_echarts,1,1,1.0
safalsthaa,apache_echarts,1,2,1.0
emewjin,apache_echarts,1,1,1.0
wyx-scottwu,apache_echarts,1,1,1.0
beat-the-buzzer,apache_echarts,1,1,1.0
498755303,apache_echarts,1,1,1.0
angela-huang,apache_echarts,1,1,1.0
btdan,apache_echarts,1,1,1.0
Reeyc,apache_echarts,1,2,1.0
fire-slime,apache_echarts,1,1,1.0
yujiahan2018,apache_echarts,1,1,0.0
zhangxinyong12,apache_echarts,1,1,0.0
y912765390,apache_echarts,1,3,1.0
EmileBons,apache_echarts,1,1,1.0
CatchLF,apache_echarts,1,1,1.0
geekpeng,apache_echarts,1,1,1.0
smaataou,apache_echarts,1,2,1.0
SongJuXin,apache_echarts,1,1,1.0
haozhelee,apache_echarts,1,1,1.0
pengxiaotian,apache_echarts,1,6,1.0
zhangjinsong,apache_echarts,1,1,1.0
ZY787074450,apache_echarts,1,1,1.0
ScWtt,apache_echarts,1,3,1.0
huangfuwenhao,apache_echarts,1,2,1.0
Tiramisupxl,apache_echarts,1,1,1.0
GagnDeep,apache_echarts,1,1,1.0
rushaidDTS,apache_echarts,1,1,1.0
1980882096,apache_echarts,1,1,1.0
MNhat0308,apache_echarts,1,1,1.0
huangyulie,apache_echarts,1,2,1.0
na-am,apache_echarts,1,1,1.0
JREGN,apache_echarts,1,1,1.0
wyqjs,apache_echarts,1,1,1.0
greggf,apache_echarts,1,1,1.0
xiaomeinvG,apache_echarts,1,2,1.0
pangzhenzhu,apache_echarts,1,1,1.0
waterfan312,apache_echarts,1,1,1.0
idenet,apache_echarts,1,2,1.0
bantic,apache_echarts,1,6,1.0
leeight,apache_echarts,1,10,1.0
webguicai,apache_echarts,1,1,1.0
hellonicing,apache_echarts,1,1,1.0
krabouilleur,apache_echarts,1,11,1.0
chiguayeshao,apache_echarts,1,1,1.0
mathias22osterhagen22,apache_echarts,1,2,1.0
scottpaulin,apache_echarts,1,1,1.0
dhj0326,apache_echarts,1,1,1.0
hatungpsg,apache_echarts,1,1,1.0
alexjcook,apache_echarts,1,2,1.0
henley02,apache_echarts,1,1,1.0
JoeJordan1,apache_echarts,2,2,1.0
sbland,apache_echarts,1,1,1.0
piaoxiaobo,apache_echarts,1,1,1.0
Coderyida,apache_echarts,1,1,1.0
dev-zhiou,apache_echarts,1,1,1.0
huogui,apache_echarts,1,7,0.8571428571428571
AlwaysMing,apache_echarts,1,2,1.0
andresgutgon,apache_echarts,1,1,1.0
Cheering-baby,apache_echarts,1,1,1.0
minren118,apache_echarts,1,9,0.8888888888888888
yassilah,apache_echarts,1,3,1.0
Zouyiniubi,apache_echarts,1,4,1.0
alexkuchun,apache_echarts,1,1,1.0
oldwin,apache_echarts,1,1,1.0
szekelyisz,apache_echarts,1,1,1.0
tadeolinco,apache_echarts,1,1,1.0
hz2018tv,apache_echarts,1,1,1.0
TIGeMi,apache_echarts,1,4,1.0
Alex870,apache_echarts,1,1,1.0
Smallwhite-liu,apache_echarts,1,1,1.0
Alan055,apache_echarts,1,1,1.0
jarvis000000,apache_echarts,1,2,1.0
Prakashkhadka7,apache_echarts,1,1,1.0
klausb,apache_echarts,1,3,1.0
TalentSmallPanda,apache_echarts,1,1,1.0
29np,apache_echarts,1,2,1.0
andrius-kurtinaitis,apache_echarts,1,2,1.0
matteao03,apache_echarts,1,1,1.0
neseder,apache_echarts,1,1,1.0
Lin-Van,apache_echarts,1,2,1.0
leiyang0324,apache_echarts,1,1,1.0
SaqibOctave,apache_echarts,1,1,1.0
jianghr-rr,apache_echarts,1,2,1.0
Inumaru,apache_echarts,1,1,1.0
Zwan3ih,apache_echarts,1,1,1.0
qinhan6,apache_echarts,1,1,1.0
liqiuqiui,apache_echarts,1,1,1.0
wuyadan,apache_echarts,1,1,1.0
yishangtanhuan,apache_echarts,1,4,1.0
momtboy,apache_echarts,1,1,1.0
TonyYanOnFire,apache_echarts,1,2,1.0
huluBrother,apache_echarts,1,1,1.0
sarimarton,apache_echarts,1,3,1.0
Mingeax,apache_echarts,1,5,1.0
dogker,apache_echarts,1,1,1.0
yueduz,apache_echarts,1,1,1.0
ily-salamat,apache_echarts,1,1,1.0
ozkoidi,apache_echarts,1,1,1.0
zdz4510,apache_echarts,1,1,1.0
howiekang,apache_echarts,1,1,1.0
partitect,apache_echarts,1,5,1.0
KCheng-sun,apache_echarts,1,1,1.0
2012,apache_echarts,1,3,1.0
Blakey,apache_echarts,1,3,1.0
Dimension,apache_echarts,1,1,1.0
Break-2020,apache_echarts,1,1,1.0
aanchal88,apache_echarts,1,1,1.0
Renhj90520,apache_echarts,1,2,1.0
piwatkins,apache_echarts,1,1,1.0
d1106547653,apache_echarts,1,1,1.0
Cold5721,apache_echarts,1,1,1.0
banqii,apache_echarts,1,1,1.0
aj186018,apache_echarts,1,1,1.0
Time-coding,apache_echarts,1,1,1.0
hansott,apache_echarts,1,1,1.0
marnunez,apache_echarts,1,2,1.0
ragava28,apache_echarts,1,5,1.0
haipeng922,apache_echarts,1,1,1.0
shanzhiping,apache_echarts,1,3,0.6666666666666666
geekerio,apache_echarts,1,1,1.0
MagicalBS,apache_echarts,1,1,0.0
cnovelli,apache_echarts,1,1,1.0
EAzari,apache_echarts,1,1,1.0
imyxiao,apache_echarts,1,2,1.0
slindersAmsterdam,apache_echarts,1,4,1.0
gzhong88,apache_echarts,1,1,1.0
Kanglt,apache_echarts,1,1,1.0
bootleq,apache_echarts,1,2,1.0
zwygithub,apache_echarts,1,4,0.5
kubichengxuyuan,apache_echarts,1,1,1.0
biscuit214,apache_echarts,1,1,1.0
wqzwh,apache_echarts,1,9,1.0
zhonghuaifang,apache_echarts,1,3,1.0
iamsee,apache_echarts,1,1,1.0
DevitX,apache_echarts,1,1,1.0
Traumflug,apache_echarts,1,1,1.0
nico-robert,apache_echarts,1,1,1.0
windinging,apache_echarts,1,2,1.0
XZCendence,apache_echarts,1,1,1.0
zebleck,apache_echarts,1,1,1.0
OrcVole,apache_echarts,1,1,1.0
ReactRitik,apache_echarts,1,1,1.0
infacto,apache_echarts,1,4,1.0
frankliu197,apache_echarts,1,1,1.0
twoco,apache_echarts,1,1,1.0
ChepteaCatalin,apache_echarts,1,3,1.0
juliepagano,apache_echarts,1,2,1.0
manishdait,apache_echarts,1,2,0.5
Shyam-Chen,apache_echarts,1,1,1.0
Ziqi-Yang,apache_echarts,1,1,1.0
ed2050,apache_echarts,1,2,1.0
juancarlosgzs,apache_echarts,1,1,1.0
jul-lam,apache_echarts,1,1,1.0
kemo-1,apache_echarts,1,1,1.0
shirkocurek,apache_echarts,1,1,1.0
Drevarr,apache_echarts,1,1,1.0
jasonpaige,apache_echarts,1,1,1.0
Mateusz19021996,apache_echarts,1,1,1.0
Kinghts,apache_echarts,1,1,1.0
TommysLee,apache_echarts,1,2,0.5
stefenson,apache_echarts,1,1,1.0
asalopez,apache_echarts,1,1,1.0
githubzyl,apache_echarts,1,1,1.0
augustanamo,apache_echarts,1,1,1.0
MonsterGene,apache_echarts,1,3,1.0
GodsDusk,apache_echarts,1,2,1.0
qinyuhua,apache_echarts,1,1,1.0
KingGanZeng,apache_echarts,1,1,1.0
arvinpoddar,apache_echarts,1,1,1.0
Tronsfey,apache_echarts,1,1,1.0
KristofferE,apache_echarts,1,1,1.0
ovvleek,apache_echarts,1,1,1.0
weipicun,apache_echarts,1,1,1.0
Fog3211,apache_echarts,1,2,1.0
Avesha-Rakshith,apache_echarts,1,1,1.0
logustra,apache_echarts,1,1,1.0
jpmonette,apache_echarts,1,1,1.0
czphappy,apache_echarts,1,1,1.0
sindhu-pendyala,apache_echarts,1,1,1.0
adiakritos,apache_echarts,1,1,1.0
liangkuku,apache_echarts,1,1,1.0
ssfang,apache_echarts,1,1,1.0
wangyuks,apache_echarts,1,1,1.0
daisy0123,apache_echarts,1,7,1.0
wxlanling,apache_echarts,1,1,1.0
nghiepdev,apache_echarts,1,2,1.0
mukiwu,apache_echarts,1,3,1.0
b09h,apache_echarts,1,2,1.0
suncg-sgla,apache_echarts,1,1,1.0
sli-work,apache_echarts,1,2,1.0
hsutingwei,apache_echarts,1,1,1.0
zy-smile,apache_echarts,1,1,1.0
Iurmy,apache_echarts,1,1,1.0
PixeledCode,apache_echarts,1,1,1.0
chengwb53,apache_echarts,1,3,0.6666666666666666
WangBin02,apache_echarts,1,1,1.0
family2hu,apache_echarts,1,1,1.0
xiaoqufengdi,apache_echarts,2,4,1.0
zhang4417,apache_echarts,1,1,1.0
thesunfei,apache_echarts,1,1,1.0
mzy2240,apache_echarts,1,4,1.0
energyyyp,apache_echarts,1,1,1.0
NaveenReddy1,apache_echarts,1,1,1.0
Eloyts97,apache_echarts,1,3,1.0
gaoxianglyx,apache_echarts,1,1,1.0
amit-unravel,apache_echarts,1,1,1.0
gl260,apache_echarts,1,1,1.0
hanshupe007,apache_echarts,1,1,1.0
ianschmitz,apache_echarts,1,1,1.0
psychopathh,apache_echarts,1,1,1.0
deohgu,apache_echarts,1,3,1.0
zhanjunjie2019,apache_echarts,1,1,1.0
wangzhen21,apache_echarts,1,2,1.0
ZeeLyn,apache_echarts,1,1,1.0
punkpeye,apache_echarts,1,1,1.0
ChadStone,apache_echarts,1,1,1.0
jinrui-kooboo,apache_echarts,1,1,1.0
Gumichocopengin8,apache_echarts,1,4,1.0
laterdayi,apache_echarts,1,3,1.0
wybert,apache_echarts,1,1,1.0
Mr-Car,apache_echarts,1,1,1.0
JohnRock0422,apache_echarts,1,3,0.6666666666666666
hh1412,apache_echarts,1,1,1.0
lightersss,apache_echarts,1,1,1.0
richardehughes,apache_echarts,1,3,1.0
nickchomey,apache_echarts,1,1,1.0
LBJDJW,apache_echarts,1,4,1.0
JoeVanGundy,apache_echarts,1,1,1.0
leoclo,apache_echarts,1,1,1.0
ruicky,apache_echarts,1,1,0.0
Deathyin,apache_echarts,1,1,1.0
cvSoldier,apache_echarts,1,1,1.0
duyuxiang110,apache_echarts,1,1,1.0
yunzhongshu,apache_echarts,1,2,1.0
winkyBrain,apache_echarts,1,2,1.0
saurabhburade,apache_echarts,1,1,1.0
wangz-code,apache_echarts,1,2,1.0
lzl132264,apache_echarts,1,2,1.0
kakage553656552,apache_echarts,1,1,1.0
zhizaiyunxiao,apache_echarts,1,1,1.0
uhafner,apache_echarts,1,2,1.0
avin-kavish,apache_echarts,1,1,1.0
luccabimachine,apache_echarts,1,1,1.0
Wang-W-C,apache_echarts,1,1,1.0
kentLin0,apache_echarts,1,1,1.0
hrj5032188,apache_echarts,1,1,1.0
FrankWasHello,apache_echarts,1,2,1.0
tyn1998,apache_echarts,1,11,1.0
Char-Ten,apache_echarts,1,1,1.0
hh-fay,apache_echarts,1,1,1.0
jiasu-hezhip,apache_echarts,1,1,1.0
niyuanwen1983,apache_echarts,1,2,0.5
luomu172,apache_echarts,1,1,1.0
xiaoheiren04,apache_echarts,1,1,0.0
xndyz,apache_echarts,1,1,0.0
gkedzierski,apache_echarts,1,1,1.0
jahnli,apache_echarts,1,2,0.5
realmx,apache_echarts,1,1,0.0
hou18103912159,apache_echarts,1,4,0.75
BangKk,apache_echarts,1,1,0.0
taurz,apache_echarts,1,1,0.0
4bbada,apache_echarts,1,2,0.5
u-zhaoweijun,apache_echarts,1,1,1.0
vinhtranchau,apache_echarts,1,1,1.0
DeathKnightH,apache_echarts,1,1,0.0
NacoHayashi,apache_echarts,1,1,0.0
ehehaye,apache_echarts,1,1,0.0
l406054531,apache_echarts,1,3,0.6666666666666666
mkf62,apache_echarts,1,1,0.0
ptandler,apache_echarts,1,1,0.0
llifangyin,apache_echarts,1,1,1.0
rettrich,apache_echarts,1,1,0.0
LaxusT,apache_echarts,1,1,0.0
Harshavardhan-Kanoj,apache_echarts,1,1,0.0
imSanko,apache_echarts,1,1,0.0
devyumao,apache_echarts,1,3,1.0
guoyunhe,apache_echarts,1,2,1.0
huzedong2015,apache_echarts,1,1,1.0
aaaa8880788,apache_echarts,1,1,1.0
micha-1987,apache_echarts,1,1,1.0
viking7982,apache_echarts,1,1,1.0
carlshe,apache_echarts,1,1,1.0
QiWuSouTong,apache_echarts,1,2,1.0
wcluckyguy,apache_echarts,1,1,1.0
candy4290,apache_superset,2,3,0.5
Arhimondear,apache_echarts,1,2,1.0
ReinisV,apache_echarts,1,1,1.0
xiaoqiangz,apache_echarts,1,1,1.0
AAleeqqq,apache_echarts,1,1,1.0
user-et,apache_echarts,1,1,1.0
dxdleikai,apache_echarts,1,1,1.0
AdrianDuan,apache_echarts,1,1,1.0
Agility6,apache_echarts,1,1,1.0
dsargent,apache_echarts,1,1,1.0
zhangsandegea,apache_echarts,1,1,1.0
Zihao-ma,apache_echarts,1,1,1.0
paolobriones,apache_echarts,1,1,1.0
duke-git,apache_echarts,1,1,1.0
19115528675,apache_echarts,1,1,1.0
leteu,apache_echarts,1,1,1.0
shiyutim,apache_echarts,1,1,1.0
linghaoSu,apache_echarts,1,15,1.0
xdbobname,apache_echarts,1,1,1.0
mccube2000,apache_echarts,1,1,1.0
DMOAbove,apache_echarts,1,2,1.0
HOUSHENGREN,apache_echarts,1,1,1.0
ZhongMingKun,apache_echarts,1,2,1.0
Oracimaru,apache_echarts,1,2,1.0
inviolablegenesis,apache_echarts,1,2,1.0
544447,apache_echarts,1,1,1.0
qiuqiang,apache_echarts,1,1,1.0
CWS-CTRL,apache_echarts,1,1,1.0
lawson-yu,apache_echarts,1,1,1.0
bayueqiankong,apache_echarts,1,1,1.0
yay,apache_echarts,1,1,1.0
abdurrahmanyildirim,apache_echarts,1,7,1.0
zoe-walker,apache_echarts,1,1,1.0
tinybright,apache_echarts,1,5,1.0
panchangcheng,apache_echarts,1,1,1.0
News0110,apache_echarts,1,1,1.0
luguokong,apache_echarts,1,4,0.75
LingYi2020,apache_echarts,1,1,1.0
sirokuma2023,apache_echarts,1,2,1.0
alikleit,apache_echarts,1,1,1.0
lliuYuuan,apache_echarts,1,1,1.0
LyesOrd,apache_echarts,1,1,1.0
GitHubJiKe,apache_echarts,1,1,1.0
wendao-liu,apache_echarts,1,1,1.0
roelbondoc,apache_echarts,1,1,1.0
belerweb,apache_echarts,1,1,1.0
fff21,apache_echarts,1,3,1.0
cloudups,apache_echarts,1,1,1.0
bk-m,apache_echarts,1,1,1.0
crazyxhz,apache_echarts,1,1,1.0
sheliangshe,apache_echarts,1,1,1.0
muzlevy,apache_echarts,1,1,1.0
wangjiao1,apache_echarts,1,1,1.0
chikuairi,apache_echarts,1,1,1.0
fes0j,apache_echarts,1,1,1.0
Chang-Chen,apache_echarts,1,2,1.0
0415ypt00,apache_echarts,1,2,1.0
nieyuan1980,apache_echarts,1,1,1.0
suzhenghui-sky,apache_echarts,1,2,1.0
MissThee,apache_echarts,1,2,1.0
katherinebai,apache_echarts,1,5,0.8
ItsMisa,apache_echarts,1,5,0.8
Dylanb-dev,apache_echarts,1,1,1.0
acivan,apache_echarts,1,1,1.0
helloworldus,apache_echarts,1,1,1.0
Honey-Xin,apache_echarts,1,1,1.0
Mrdifferent2022,apache_echarts,1,1,1.0
lukeatkins,apache_echarts,1,1,1.0
NaitikPandya,apache_echarts,1,1,1.0
jiawenguang,apache_echarts,1,1,1.0
yangxiuy,apache_echarts,1,1,1.0
appleqzw,apache_echarts,1,2,1.0
minghangben,apache_echarts,1,2,1.0
c0225,apache_echarts,1,9,1.0
louieaa,apache_echarts,1,2,1.0
BrianWahinya,apache_echarts,1,4,1.0
deqingli,apache_echarts,1,254,0.7716535433070866
jivanvl,apache_echarts,1,4,0.75
iamnotblank,apache_echarts,1,2,1.0
havenothingtosay,apache_echarts,1,2,1.0
wangguangyou,apache_echarts,1,1,1.0
NingMengMeng,apache_echarts,1,4,0.5
ColinCLL,apache_echarts,1,1,1.0
leexuGit,apache_echarts,1,1,1.0
vidahouseCindy,apache_echarts,1,1,1.0
Pentium286,apache_echarts,1,2,1.0
yufeng04,apache_echarts,1,171,0.9298245614035088
GarnixJu2015,apache_echarts,1,2,1.0
aandrieux,apache_echarts,1,3,1.0
Iamzz-cn,apache_echarts,1,1,1.0
godbuttton,apache_echarts,1,1,1.0
horizon98,apache_echarts,1,1,1.0
JohnVSD,apache_echarts,1,1,1.0
MarvelSQ,apache_echarts,1,1,1.0
isaacqian,apache_echarts,1,1,1.0
want2012,apache_echarts,1,1,1.0
amandaXCY,apache_echarts,1,3,1.0
wenbinobject,apache_echarts,1,2,1.0
usirith,apache_echarts,1,1,1.0
K-Stella,apache_echarts,1,1,1.0
olivia-ymy,apache_echarts,1,2,1.0
zaiMoe,apache_echarts,1,2,1.0
helianthuswhite,apache_echarts,1,1,1.0
SylviaZ89,apache_echarts,1,1,1.0
fiveLucky,apache_echarts,1,1,1.0
dousee163,apache_echarts,1,5,1.0
zhoufanglu,apache_echarts,1,18,1.0
lxt-sky,apache_echarts,1,1,1.0
Hi-yulin,apache_echarts,1,4,1.0
xyang12138,apache_echarts,1,1,1.0
qyfang,apache_echarts,1,1,1.0
biu0w0,apache_echarts,1,1,1.0
hudemin456,apache_echarts,1,1,1.0
mimccio,apache_echarts,1,1,1.0
skelly2212,apache_echarts,1,1,1.0
Alangjun,apache_echarts,1,1,1.0
Godknow,apache_echarts,1,1,1.0
zhymovie,apache_echarts,1,2,1.0
hy20160705,apache_echarts,1,1,1.0
yoonasy,apache_echarts,1,1,1.0
liuyuebai,apache_echarts,1,5,1.0
REGGEN8,apache_echarts,1,1,1.0
yinuocode,apache_echarts,1,1,1.0
sancelot,apache_echarts,1,2,1.0
lsq525625,apache_echarts,1,11,0.6363636363636364
m3rri,apache_echarts,1,3,1.0
rishikesh12,apache_echarts,1,1,1.0
ctc1995,apache_echarts,1,2,1.0
JasonBoy,apache_echarts,1,1,1.0
bubblegreen,apache_echarts,1,1,1.0
zhuiyicc,apache_echarts,1,1,1.0
pieroliviermarquis,apache_echarts,1,2,1.0
DorisOu,apache_echarts,1,9,0.5555555555555556
5201314999,apache_echarts,1,1,1.0
dyl169,apache_echarts,1,1,1.0
Aslantoe,apache_echarts,1,2,1.0
HowToMeetYou,apache_echarts,1,4,0.25
bugweili,apache_echarts,1,3,1.0
xxyyyzz,apache_echarts,1,2,0.5
jyp114110,apache_echarts,1,1,1.0
tanwuyu,apache_echarts,1,1,1.0
weixioaxiao201803,apache_echarts,1,1,1.0
renxiao1218,apache_echarts,1,1,1.0
kjdongzh,apache_echarts,1,2,1.0
longrenkai,apache_echarts,1,5,1.0
dashmaker,apache_echarts,1,1,1.0
jeffersonswartz,apache_echarts,1,2,1.0
MINDoSOFT,apache_echarts,1,21,0.9047619047619048
Meldanen,apache_echarts,1,1,1.0
SPONGE-BOB0-0,apache_echarts,1,1,1.0
kimgysen,apache_echarts,1,1,1.0
gostfather,apache_echarts,1,1,1.0
ezubarev,apache_echarts,1,2,1.0
volgin,apache_echarts,1,1,1.0
YunDuanke,apache_echarts,1,1,1.0
ZhouXiaoL,apache_echarts,1,9,1.0
LiuTingYu123456,apache_echarts,1,2,1.0
fangming666,apache_echarts,1,1,1.0
ponfee,apache_echarts,1,3,1.0
shiwanjun1995,apache_echarts,1,2,1.0
wangzhongITger,apache_echarts,1,3,1.0
lkbtt,apache_echarts,1,1,1.0
BingoJVM,apache_echarts,1,1,1.0
chendaixin,apache_echarts,1,1,1.0
Mhasansiddiqui,apache_echarts,1,1,1.0
wyt2422762,apache_echarts,1,1,1.0
lxy910812,apache_echarts,1,3,1.0
githubyong,apache_echarts,1,1,1.0
zhulei11223,apache_echarts,1,1,1.0
Jerry-Yong,apache_echarts,1,2,1.0
ChuChencheng,apache_echarts,1,4,1.0
JoyZhou007,apache_echarts,1,1,1.0
MartinGaoC,apache_echarts,1,1,1.0
kxcc,apache_echarts,1,5,0.6
anleiJ,apache_echarts,1,2,1.0
ElectronSz,apache_echarts,1,2,1.0
Pulset,apache_echarts,1,3,0.6666666666666666
970319330,apache_echarts,1,2,1.0
Engine-C,apache_echarts,1,1,1.0
ygxw,apache_echarts,1,1,1.0
Ry-yuan,apache_echarts,1,1,1.0
holgor,apache_echarts,1,2,1.0
Mattdjuret,apache_echarts,1,1,1.0
mbury,apache_echarts,1,1,1.0
ptulou,apache_echarts,1,2,1.0
vvkee,apache_echarts,1,3,1.0
directive,apache_echarts,1,1,1.0
input,apache_echarts,1,1,1.0
shivamsriva31093,apache_echarts,1,1,1.0
yan269954107,apache_echarts,1,1,1.0
Ende93,apache_echarts,1,6,0.8333333333333334
pantt,apache_echarts,1,1,1.0
joriewong,apache_echarts,1,2,1.0
cn-xufei,apache_echarts,1,6,1.0
phazor,apache_echarts,1,3,1.0
caidaodumogu,apache_echarts,1,1,1.0
gaorubin1990,apache_echarts,1,1,1.0
qiuguomuhai,apache_echarts,1,1,1.0
saodiseng,apache_echarts,1,1,1.0
SaltyfishLeavesyoung,apache_echarts,1,1,1.0
zevero,apache_echarts,1,6,1.0
jason1004,apache_echarts,1,1,1.0
Hexa-gram,apache_echarts,1,1,1.0
musicode,apache_echarts,1,1,1.0
zhangdxchn,apache_echarts,1,1,1.0
adrielsantiago,apache_echarts,1,1,1.0
sjcobb,apache_echarts,1,4,1.0
tmtron,apache_echarts,1,15,0.9333333333333333
nuancheng,apache_echarts,1,1,1.0
haoLingLing,apache_echarts,1,1,1.0
TroyBug,apache_echarts,1,1,1.0
arashdalir,apache_echarts,1,5,1.0
lee88688,apache_echarts,1,1,1.0
loadingjoke,apache_echarts,1,2,1.0
chuxiaorong,apache_echarts,1,1,1.0
daliv8,apache_echarts,1,2,1.0
duanluan,apache_echarts,1,1,1.0
shenshuai89,apache_echarts,1,1,1.0
jbadilla,apache_echarts,1,2,1.0
akenverus,apache_echarts,1,3,1.0
beda42,apache_echarts,1,2,1.0
liangmeiping,apache_echarts,1,1,1.0
NjnuTZhou,apache_echarts,1,1,1.0
ym6745476,apache_echarts,1,1,1.0
mmmaomao21,apache_echarts,1,2,1.0
lr1739,apache_echarts,1,2,1.0
nerffei,apache_echarts,1,2,1.0
kazehaiya,apache_echarts,1,3,0.6666666666666666
lzh97,apache_echarts,1,1,1.0
